Brand,Seller SKU,Product Name,Status,MP SKU ID,MP ITEM ID,Quantity
Banana Republic,1200046516940_DELETED_2025-11-07_08-40-23,Slim Traveler Pants,deleted,1172199,498056,0
Banana Republic,1200046516995_DELETED_2025-11-07_08-40-23,Slim Traveler Pants,deleted,1172200,498056,0
Banana Republic,1200014208648_DELETED_2025-11-07_08-36-49,Slim Traveler Pants,deleted,1172201,498057,0
Banana Republic,1200014224860_DELETED_2025-11-07_08-36-49,Slim Traveler Pants,deleted,1172202,498057,0
Banana Republic,1200014224884_DELETED_2025-11-07_08-36-49,Slim Traveler Pants,deleted,1172203,498057,0
Banana Republic,1200014224914_DELETED_2025-11-07_08-36-49,Slim Traveler Pants,deleted,1172204,498057,0
Banana Republic,1200014224945_DELETED_2025-11-07_08-36-49,Slim Traveler Pants,deleted,1172205,498057,0
Banana Republic,1200014224983_DELETED_2025-11-07_08-36-49,Slim Traveler Pants,deleted,1172206,498057,0
Banana Republic,1200014225003_DELETED_2025-11-07_08-36-49,Slim Traveler Pants,deleted,1172207,498057,0
Banana Republic,1200044049099_DELETED_2025-11-07_08-40-24,Slim Traveler Pants,deleted,1172214,498059,0
Banana Republic,1200044049112_DELETED_2025-11-07_08-40-24,Slim Traveler Pants,deleted,1172215,498059,0
Banana Republic,1200044049136_DELETED_2025-11-07_08-40-24,Slim Traveler Pants,deleted,1172216,498059,0
Banana Republic,1200044049167_DELETED_2025-11-07_08-40-24,Slim Traveler Pants,deleted,1172217,498059,0
Banana Republic,1200044049198_DELETED_2025-11-07_08-40-24,Slim Traveler Pants,deleted,1172218,498059,0
Banana Republic,1200044049235_DELETED_2025-11-07_08-40-24,Slim Traveler Pants,deleted,1172219,498059,0
Banana Republic,1200042145489_DELETED_2025-11-07_08-40-26,Slim Tapered Core Temp Non-Iron Dress Pant,deleted,1172227,498061,0
Banana Republic,1200042145502_DELETED_2025-11-07_08-40-26,Slim Tapered Core Temp Non-Iron Dress Pant,deleted,1172228,498061,0
Banana Republic,1200042145526_DELETED_2025-11-07_08-40-26,Slim Tapered Core Temp Non-Iron Dress Pant,deleted,1172229,498061,0
Banana Republic,1200042145557_DELETED_2025-11-07_08-40-26,Slim Tapered Core Temp Non-Iron Dress Pant,deleted,1172230,498061,0
Banana Republic,1200042145588_DELETED_2025-11-07_08-40-26,Slim Tapered Core Temp Non-Iron Dress Pant,deleted,1172231,498061,0
Banana Republic,1200042161533_DELETED_2025-11-07_08-40-26,Slim Tapered Core Temp Non-Iron Dress Pant,deleted,1172232,498061,0
Banana Republic,1200042161557_DELETED_2025-11-07_08-40-26,Slim Tapered Core Temp Non-Iron Dress Pant,deleted,1172233,498061,0
Banana Republic,1200046533862_DELETED_2025-11-07_08-40-23,Slim Traveler Pants,deleted,1172208,498058,0
Banana Republic,1200046533886_DELETED_2025-11-07_08-40-23,Slim Traveler Pants,deleted,1172209,498058,0
Banana Republic,1200046533909_DELETED_2025-11-07_08-40-23,Slim Traveler Pants,deleted,1172210,498058,0
Banana Republic,1200046533930_DELETED_2025-11-07_08-40-23,Slim Traveler Pants,deleted,1172211,498058,0
Banana Republic,1200046533961_DELETED_2025-11-07_08-40-23,Slim Traveler Pants,deleted,1172212,498058,0
Banana Republic,1200046534012_DELETED_2025-11-07_08-40-24,Slim Traveler Pants,deleted,1172213,498058,0
Banana Republic,1200042112054_DELETED_2025-11-07_08-40-25,Slim Tapered Core Temp Non-Iron Dress Pant,deleted,1172220,498060,0
Banana Republic,1200042112078_DELETED_2025-11-07_08-40-25,Slim Tapered Core Temp Non-Iron Dress Pant,deleted,1172221,498060,0
Banana Republic,1200042112092_DELETED_2025-11-07_08-40-25,Slim Tapered Core Temp Non-Iron Dress Pant,deleted,1172222,498060,0
Banana Republic,1200042112122_DELETED_2025-11-07_08-40-25,Slim Tapered Core Temp Non-Iron Dress Pant,deleted,1172223,498060,0
Banana Republic,1200042112153_DELETED_2025-11-07_08-40-25,Slim Tapered Core Temp Non-Iron Dress Pant,deleted,1172224,498060,0
Banana Republic,1200042112207_DELETED_2025-11-07_08-40-25,Slim Tapered Core Temp Non-Iron Dress Pant,deleted,1172225,498060,0
Banana Republic,1200042112221_DELETED_2025-11-07_08-40-25,Slim Tapered Core Temp Non-Iron Dress Pant,deleted,1172226,498060,0
Banana Republic,1200042161588_DELETED_2025-11-07_08-40-27,Slim Core Temp Non-Iron Dress Pant,deleted,1172234,498062,0
Banana Republic,1200042161601_DELETED_2025-11-07_08-40-27,Slim Core Temp Non-Iron Dress Pant,deleted,1172235,498062,0
Banana Republic,1200042161625_DELETED_2025-11-07_08-40-27,Slim Core Temp Non-Iron Dress Pant,deleted,1172236,498062,0
Banana Republic,1200042161656_DELETED_2025-11-07_08-40-27,Slim Core Temp Non-Iron Dress Pant,deleted,1172237,498062,0
Banana Republic,1200042161687_DELETED_2025-11-07_08-40-27,Slim Core Temp Non-Iron Dress Pant,deleted,1172238,498062,0
Banana Republic,1200042161731_DELETED_2025-11-07_08-40-27,Slim Core Temp Non-Iron Dress Pant,deleted,1172239,498062,0
Banana Republic,1200042161755_DELETED_2025-11-07_08-40-27,Slim Core Temp Non-Iron Dress Pant,deleted,1172240,498062,0
Banana Republic,1200042230826_DELETED_2025-11-07_08-43-56,Slim Legacy Jean,deleted,1172241,498063,0
Banana Republic,1200042230840_DELETED_2025-11-07_08-43-56,Slim Legacy Jean,deleted,1172242,498063,0
Banana Republic,1200042230864_DELETED_2025-11-07_08-43-56,Slim Legacy Jean,deleted,1172243,498063,0
Banana Republic,1200042230895_DELETED_2025-11-07_08-43-56,Slim Legacy Jean,deleted,1172244,498063,0
Banana Republic,1200042230925_DELETED_2025-11-07_08-43-56,Slim Legacy Jean,deleted,1172245,498063,0
Banana Republic,1200042230963_DELETED_2025-11-07_08-43-56,Slim Legacy Jean,deleted,1172246,498063,0
Banana Republic,1200042112481_DELETED_2025-11-07_08-36-49,Slim Legacy Jean,deleted,1172247,498064,0
Banana Republic,1200042112504_DELETED_2025-11-07_08-36-49,Slim Legacy Jean,deleted,1172248,498064,0
Banana Republic,1200042112528_DELETED_2025-11-07_08-36-50,Slim Legacy Jean,deleted,1172249,498064,0
Banana Republic,1200042112559_DELETED_2025-11-07_08-36-50,Slim Legacy Jean,deleted,1172250,498064,0
Banana Republic,1200042112580_DELETED_2025-11-07_08-36-50,Slim Legacy Jean,deleted,1172251,498064,0
Banana Republic,1200042112627_DELETED_2025-11-07_08-36-50,Slim Legacy Jean,deleted,1172252,498064,0
Banana Republic,1200041493529_DELETED_2025-11-07_08-40-27,Untucked Slim-Fit Flannel Shirt,deleted,1172253,498065,0
Banana Republic,1200041493536_DELETED_2025-11-07_08-40-28,Untucked Slim-Fit Flannel Shirt,deleted,1172254,498065,0
Banana Republic,1200041493543_DELETED_2025-11-07_08-40-28,Untucked Slim-Fit Flannel Shirt,deleted,1172255,498065,0
Banana Republic,1200041493550_DELETED_2025-11-07_08-40-28,Untucked Slim-Fit Flannel Shirt,deleted,1172256,498065,0
